"TRAP_NUM","MO","WK","YR","CXT","CXQ","CXE","CXS","CXTH","AEV","AED","AET","PC","ANFRA","ANFRE","CSINOR","CSINC","All_Species","LON","LAT","DESERT","SLTMRSH","DKPND","RCRP","GRP","CIT","DAT","PST","FSH","TOTAL","T","TMAX","TOBS","DIST_TO_SEA","TransCXT","t_samps","SEASON"
"53","04","18","1994",75,0,0,0,0,0,2,0,0,0,0,0,0,77,-115.939282858124,33.539761439135,312.31,0,0,0,0,0,0,0,0,312.31,2,303.571428571429,273.785714285714,2.28160697745816,4.33073334028633,33,"spring"
"54","04","18","1994",3392,0,344,0,0,1,6,0,0,0,0,0,0,3743,-115.93898249613,33.5197249343921,293.37,5.24,0,0,0,13.7,0,0,0,312.31,2,303.571428571429,273.785714285714,0.204176043937583,8.12946976478423,33,"spring"
"55","04","18","1994",276,6,1104,0,0,0,1,0,0,7,0,0,0,1394,-116.008540286761,33.5250917231086,188.72,0,0,6.78,60.64,14.08,42.09,0,0,312.31,2,303.571428571429,273.785714285714,0.9105704548599,5.62401750618734,33,"spring"
"56","04","18","1994",520,2,60,0,0,0,1,0,0,2,0,0,0,585,-115.991190301448,33.5249473197426,182.09,2.65,0,61.13,36.93,29.51,0,0,0,312.31,2,303.571428571429,273.785714285714,0.502501564498204,6.25575004175337,32,"spring"
"57","04","18","1994",1614,0,32,0,0,0,4,0,0,0,0,0,0,1650,-115.973831585829,33.5246211406785,163.39,11.56,0,6.26,43.25,87.86,0,0,0,312.32,2,303.571428571429,273.785714285714,0.529334853903522,7.38709023565676,33,"spring"
"58","04","18","1994",3637,0,1120,0,0,0,1,0,0,1,0,0,0,4759,-115.956082018721,33.5241237912174,205.7,15.37,0,0,58.82,32.42,0,0,0,312.31,2,303.571428571429,273.785714285714,0.297236066706164,8.19918935907807,33,"spring"
"59","04","18","1994",199,0,1,0,0,0,0,0,0,1,0,0,0,201,-115.922752099088,33.5233739730783,312.31,0,0,0,0,0,0,0,0,312.31,2,303.571428571429,273.785714285714,1.70082233939348,5.29831736654804,31,"spring"
"60","04","18","1994",562,5,34,0,0,0,0,0,0,4,0,0,0,605,-115.92029756881,33.5099494946497,304.14,8.16,0,0,0,0,0,0,0,312.3,2,303.571428571429,273.785714285714,0.469199250729246,6.33327962813969,33,"spring"
"61","04","18","1994",486,2,1,0,0,0,0,0,0,0,0,0,0,489,-115.901457251804,33.5105890703674,312.31,0,0,0,0,0,0,0,0,312.31,2,303.571428571429,273.785714285714,1.74389269247058,6.18826412308259,32,"spring"
"62","04","18","1994",91,0,0,0,0,0,0,0,0,0,0,0,0,91,-115.885066182357,33.5034267983741,312.31,0,0,0,0,0,0,0,0,312.31,2,303.571428571429,273.785714285714,2.49783993914236,4.52178857704904,29,"spring"
"63","04","18","1994",186,0,0,0,0,0,0,0,0,1,0,0,0,187,-115.906832802226,33.4994605566741,156.46,0,0,0,0,0,0,0,0,156.46,2,303.571428571429,273.785714285714,0.661615010307184,5.23110861685459,32,"spring"
"64","04","18","1994",31,0,0,0,0,0,0,0,0,0,0,0,0,31,-115.890898908668,33.4774033706464,156.46,0,0,0,0,0,0,0,0,156.46,2,303.571428571429,273.785714285714,0.205637927458456,3.46573590279973,32,"spring"
"01","05","20","1994",349,0,50,0,0,0,0,0,3,0,0,0,0,402,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,3,334.928571428571,319.357142857143,0.313407145733172,5.85793315448346,33,"spring"
"02","05","20","1994",1016,68,24,0,0,0,0,0,0,0,0,0,0,1108,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,3,334.928571428571,319.357142857143,1.7978317494482,6.92461239604856,31,"spring"
"03","05","20","1994",191,5,7,0,0,0,0,0,0,0,0,0,0,203,-116.073636480725,33.4407123380473,132.53,0,0,0,127.5,52.28,0,0,0,312.31,3,334.928571428571,319.357142857143,2.96949366365427,5.25749537202778,31,"spring"
"04","05","20","1994",196,0,1,0,0,0,0,0,0,0,0,0,0,197,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,3,334.928571428571,319.357142857143,2.97416238677357,5.28320372873799,32,"spring"
"05","05","20","1994",148,227,37,0,0,0,0,0,0,0,0,0,0,412,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,3,334.928571428571,319.357142857143,1.22005095918288,5.00394630594546,32,"spring"
"06","05","20","1994",403,18,3,0,0,0,0,0,0,1,0,0,0,425,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,3,334.928571428571,319.357142857143,2.0408775979276,6.00141487796115,32,"spring"
"07","05","20","1994",550,10,68,0,0,16,0,0,0,1,0,0,0,645,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,3,334.928571428571,319.357142857143,0.78718305436476,6.31173480915291,32,"spring"
"08","05","20","1994",758,2,16,0,0,0,0,0,1,0,0,0,0,777,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,3,334.928571428571,319.357142857143,2.29056693072234,6.63200177739563,32,"spring"
"09","05","20","1994",57,3,0,0,0,0,0,0,0,0,0,0,0,60,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,3,334.928571428571,319.357142857143,3.55688821293111,4.06044301054642,32,"spring"
"10","05","20","1994",577,0,8,0,0,0,0,0,0,0,0,0,0,585,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,3,334.928571428571,319.357142857143,2.18156928742819,6.35957386867238,32,"spring"
"11","05","20","1994",183,0,17,0,0,0,0,0,0,0,0,0,0,200,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,3,334.928571428571,319.357142857143,0.693216173230499,5.21493575760899,32,"spring"
"12","05","20","1994",149,291,0,0,0,0,0,0,0,0,0,0,0,440,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,3,334.928571428571,319.357142857143,3.79402752112479,5.01063529409626,31,"spring"
"13","05","20","1994",40,0,0,0,0,0,0,0,0,0,0,0,0,40,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,3,334.928571428571,319.357142857143,2.32977282904294,3.71357206670431,32,"spring"
"14","05","20","1994",28,1,3,0,0,0,0,0,0,0,0,0,0,32,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,3,334.928571428571,319.357142857143,1.02822440653711,3.36729582998647,31,"spring"
"15","05","20","1994",17,1,0,0,0,0,0,0,0,0,0,0,0,18,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,3,334.928571428571,319.357142857143,5.30202102681289,2.89037175789616,32,"spring"
"16","05","20","1994",17,1,0,0,0,0,0,0,0,0,0,0,0,18,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,3,334.928571428571,319.357142857143,5.18408139952859,2.89037175789616,31,"spring"
"17","05","20","1994",181,0,0,0,0,0,0,0,0,0,0,0,0,181,-116.080418214555,33.5132965785911,135.71,0,20.75,0,0,0,0,0,0,156.46,3,334.928571428571,319.357142857143,2.14133467524184,5.2040066870768,25,"spring"
"18","05","20","1994",13,0,0,0,0,0,0,0,0,0,0,0,0,13,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,3,334.928571428571,319.357142857143,2.94260927887526,2.63905732961526,31,"spring"
"19","05","20","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,3,334.928571428571,319.357142857143,4.25669953936335,0,31,"spring"
"20","05","20","1994",22,5,0,0,0,0,0,0,0,0,0,0,0,27,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,3,334.928571428571,319.357142857143,5.78742086248027,3.13549421592915,32,"spring"
"21","05","20","1994",25,2,0,0,0,0,0,0,0,0,0,0,0,27,-116.146933857515,33.510178547789,28.18,0,0,96.05,45.57,122.41,20.1,0,0,312.31,3,334.928571428571,319.357142857143,7.22175458040948,3.25809653802148,31,"spring"
"22","05","20","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,3,334.928571428571,319.357142857143,7.89162688723154,0,31,"spring"
"23","05","20","1994",8,8,0,0,0,0,0,0,0,0,0,0,0,16,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,3,334.928571428571,319.357142857143,8.74270304100651,2.19722457733622,32,"spring"
"24","05","20","1994",39,1,0,0,0,0,0,0,0,0,0,0,0,40,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,3,334.928571428571,319.357142857143,9.78969900790393,3.68887945411394,32,"spring"
"25","05","20","1994",10,0,0,0,0,0,0,0,0,0,0,0,0,10,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,3,334.928571428571,319.357142857143,6.51519472632406,2.39789527279837,30,"spring"
"26","05","20","1994",48,88,0,0,0,0,0,0,0,0,0,0,0,136,-116.130058014471,33.5397771658851,63.53,0,0,164.58,76.96,7.23,0,0,0,312.3,3,334.928571428571,319.357142857143,7.50425013230634,3.89182029811063,31,"spring"
"27","05","20","1994",55,0,0,0,0,0,0,0,0,0,0,0,0,55,-116.129752037184,33.5544235905368,169.92,0,0,121.01,7.11,0,0,9.06,5.2,312.3,3,334.928571428571,319.357142857143,8.60788819899623,4.02535169073515,32,"spring"
"29","05","20","1994",26,10,0,0,0,0,0,0,0,0,0,0,0,36,-116.112512664527,33.5545377345387,182.86,0,0,76.33,0,0,0,0,53.12,312.31,3,334.928571428571,319.357142857143,7.58097998331013,3.29583686600433,31,"spring"
"30","05","20","1994",24,9,0,0,0,0,0,0,0,0,0,0,0,33,-116.112774528282,33.5400464244073,287.09,0,0,18.6,3.5,0,0,0,3.12,312.31,3,334.928571428571,319.357142857143,6.36486038239695,3.2188758248682,31,"spring"
"31","05","20","1994",15,1,0,0,0,0,0,0,0,0,0,0,0,16,-116.094815082293,33.5397510570489,230.67,0,5.39,48.55,0,0,0,0,27.7,312.31,3,334.928571428571,319.357142857143,5.29935814184353,2.77258872223978,31,"spring"
"32","05","20","1994",2,12,0,0,0,0,0,0,0,0,0,0,0,14,-116.112643502163,33.5249882262004,215.44,0,0,55.95,0,0,0,0,40.92,312.31,3,334.928571428571,319.357142857143,5.2041179515856,1.09861228866811,31,"spring"
"33","05","20","1994",13,0,2,0,0,0,0,0,1,0,0,0,0,16,-116.095037211773,33.5246916608313,158.72,0,73.3,0,0,0,0,0,80.28,312.3,3,334.928571428571,319.357142857143,3.99496687423725,2.63905732961526,32,"spring"
"34","05","20","1994",240,0,0,0,0,0,0,0,0,0,0,0,0,240,-116.078850486332,33.5262756378852,290.8,0,21.51,0,0,0,0,0,0,312.31,3,334.928571428571,319.357142857143,3.2765489148821,5.48479693349065,31,"spring"
"35","05","20","1994",196,0,0,0,0,0,0,0,0,0,0,0,0,196,-116.07889283649,33.5396123221812,186.46,0,85.01,5.97,0,0,1.84,0,33.03,312.31,3,334.928571428571,319.357142857143,4.36012479143756,5.28320372873799,31,"spring"
"36","05","20","1994",25,1,0,0,0,0,0,0,0,0,0,0,0,26,-116.078733387717,33.554205787678,162.91,0,49.24,5.27,0,0,0,0,94.89,312.31,3,334.928571428571,319.357142857143,5.53530456753835,3.25809653802148,31,"spring"
"37","05","20","1994",39,5,0,0,0,0,0,0,0,0,0,0,0,44,-116.094578150598,33.5541757657346,199.51,0,6.88,76.4,0,0,24.26,0,5.25,312.3,3,334.928571428571,319.357142857143,6.53239504312798,3.68887945411394,31,"spring"
"38","05","20","1994",211,0,0,0,0,0,0,0,0,0,0,0,0,211,-116.060326972984,33.5107915338315,234.23,0,0,0,0,0,0,0,0,234.23,3,334.928571428571,319.357142857143,1.13081944046155,5.35658627467201,30,"spring"
"39","05","20","1994",17,3,0,0,0,0,0,0,0,0,0,0,0,20,-116.043979353491,33.554226492057,53.2,0,0,10.21,52.45,195.54,0.9,0,0,312.3,3,334.928571428571,319.357142857143,4.12150685633819,2.89037175789616,31,"spring"
"40","05","20","1994",7,4,0,0,0,0,0,0,0,0,0,0,0,11,-116.026322302007,33.5543905398357,24.94,0,0,13.92,62.44,211,0,0,0,312.3,3,334.928571428571,319.357142857143,4.0825604535955,2.07944154167984,33,"spring"
"41","05","20","1994",14,0,3,0,0,0,0,0,0,3,0,0,0,20,-116.008693676108,33.5545739284671,13.98,0,0,0.41,113.64,184.28,0,0,0,312.31,3,334.928571428571,319.357142857143,4.0389358628849,2.70805020110221,33,"spring"
"42","05","20","1994",51,16,3,0,0,0,1,0,0,1,0,0,0,72,-116.025787284901,33.5401636554377,75.38,0,0,50.66,18.37,163.71,4.18,0,0,312.3,3,334.928571428571,319.357142857143,2.50943371793967,3.95124371858143,33,"spring"
"43","05","20","1994",35,2,21,0,0,1,0,0,0,9,0,0,0,68,-116.00850933249,33.5399880400094,48.16,0,0,7.53,60.79,122.05,73.77,0,0,312.3,3,334.928571428571,319.357142857143,2.50327955990069,3.58351893845611,32,"spring"
"44","05","20","1994",52,0,0,0,0,0,0,0,0,0,0,0,0,52,-116.043477083467,33.5394629817105,118.02,0,33.88,82.19,19.07,52.07,3.19,0,3.88,312.3,3,334.928571428571,319.357142857143,2.49262124473054,3.97029191355212,31,"spring"
"45","05","20","1994",564,0,0,0,0,0,0,0,0,1,0,0,0,565,-116.043264210412,33.5269154809017,142.47,1.73,10.59,0,0,1.67,0,0,0,156.46,3,334.928571428571,319.357142857143,1.1466814470703,6.33682573114644,33,"spring"
"46","05","20","1994",481,0,8,0,0,0,1,0,0,23,0,0,0,513,-116.026279846006,33.5247198752064,218.96,0.97,0,51.17,3.34,37.86,0,0,0,312.3,3,334.928571428571,319.357142857143,0.810011403111502,6.1779441140506,33,"spring"
"47","05","20","1994",22,0,0,0,0,0,0,0,0,0,0,0,0,22,-116.061332043981,33.5523576754921,168.84,0,24.14,66.01,7.38,19.1,6.03,0,20.8,312.3,3,334.928571428571,319.357142857143,4.42771615250869,3.13549421592915,31,"spring"
"48","05","20","1994",1274,0,0,0,0,0,0,0,0,0,0,0,0,1274,-116.061193834649,33.5396264941129,273.63,0,14.41,6.13,0,1.08,0,0,17.07,312.32,3,334.928571428571,319.357142857143,3.25098804051951,7.15070145759253,32,"spring"
"49","05","20","1994",516,0,0,0,0,0,0,0,0,0,0,0,0,516,-116.060992816545,33.5250124901685,234.53,0,0,0,0,0,0,0,0,234.53,3,334.928571428571,319.357142857143,2.03900829168844,6.24804287450843,13,"spring"
"50","05","20","1994",19,0,5,0,0,0,0,0,0,0,0,0,0,24,-115.99124383934,33.5400013752816,141.14,0,0,17.06,84.16,29.2,31.93,8.82,0,312.31,3,334.928571428571,319.357142857143,2.15678641405984,2.99573227355399,33,"spring"
"51","05","20","1994",94,2,0,0,0,0,24,0,0,1,0,0,0,121,-115.973754579786,33.5400408169515,185.05,0,0,0,11.18,109.43,6.66,0,0,312.32,3,334.928571428571,319.357142857143,2.23678795945716,4.55387689160054,31,"spring"
"52","05","20","1994",426,0,0,0,0,0,13,0,0,0,0,0,0,439,-115.956553931498,33.5400037098608,247.3,0,0,0,4.53,60.48,0,0,0,312.31,3,334.928571428571,319.357142857143,2.01653138120104,6.05678401322862,31,"spring"
"53","05","20","1994",153,0,0,0,0,0,6,0,0,0,0,0,0,159,-115.939282858124,33.539761439135,312.31,0,0,0,0,0,0,0,0,312.31,3,334.928571428571,319.357142857143,2.28160697745816,5.03695260241363,33,"spring"
"54","05","20","1994",986,0,14,0,0,1,10,0,0,0,0,0,0,1011,-115.93898249613,33.5197249343921,293.37,5.24,0,0,0,13.7,0,0,0,312.31,3,334.928571428571,319.357142857143,0.204176043937583,6.89467003943348,33,"spring"
"55","05","20","1994",90,6,452,0,0,0,1,0,0,112,0,0,0,661,-116.008540286761,33.5250917231086,188.72,0,0,6.78,60.64,14.08,42.09,0,0,312.31,3,334.928571428571,319.357142857143,0.9105704548599,4.51085950651685,33,"spring"
"56","05","20","1994",2,0,22,0,0,0,0,0,0,0,0,0,0,24,-115.991190301448,33.5249473197426,182.09,2.65,0,61.13,36.93,29.51,0,0,0,312.31,3,334.928571428571,319.357142857143,0.502501564498204,1.09861228866811,32,"spring"
"57","05","20","1994",744,0,0,0,0,0,34,0,0,0,0,0,0,778,-115.973831585829,33.5246211406785,163.39,11.56,0,6.26,43.25,87.86,0,0,0,312.32,3,334.928571428571,319.357142857143,0.529334853903522,6.61338421837956,33,"spring"
"58","05","20","1994",536,0,260,0,0,0,9,0,0,1,0,0,0,806,-115.956082018721,33.5241237912174,205.7,15.37,0,0,58.82,32.42,0,0,0,312.31,3,334.928571428571,319.357142857143,0.297236066706164,6.28599809450886,33,"spring"
"59","05","20","1994",304,0,0,0,0,0,2,0,0,1,0,0,0,307,-115.922752099088,33.5233739730783,312.31,0,0,0,0,0,0,0,0,312.31,3,334.928571428571,319.357142857143,1.70082233939348,5.72031177660741,31,"spring"
"60","05","20","1994",403,0,30,0,0,0,0,0,0,3,0,0,0,436,-115.92029756881,33.5099494946497,304.14,8.16,0,0,0,0,0,0,0,312.3,3,334.928571428571,319.357142857143,0.469199250729246,6.00141487796115,33,"spring"
"61","05","20","1994",250,0,0,0,0,0,1,0,0,3,0,0,0,254,-115.901457251804,33.5105890703674,312.31,0,0,0,0,0,0,0,0,312.31,3,334.928571428571,319.357142857143,1.74389269247058,5.52545293913178,32,"spring"
"62","05","20","1994",29,0,0,0,0,0,0,0,0,0,0,0,0,29,-115.885066182357,33.5034267983741,312.31,0,0,0,0,0,0,0,0,312.31,3,334.928571428571,319.357142857143,2.49783993914236,3.40119738166216,29,"spring"
"63","05","20","1994",44,0,0,0,0,0,2,0,0,1,0,0,0,47,-115.906832802226,33.4994605566741,156.46,0,0,0,0,0,0,0,0,156.46,3,334.928571428571,319.357142857143,0.661615010307184,3.80666248977032,32,"spring"
"64","05","20","1994",1,0,0,0,0,0,1,0,0,0,0,0,0,2,-115.890898908668,33.4774033706464,156.46,0,0,0,0,0,0,0,0,156.46,3,334.928571428571,319.357142857143,0.205637927458456,0.693147180559945,32,"spring"
"01","05","22","1994",402,46,536,0,0,0,0,0,0,3,0,0,0,987,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,4,374.642857142857,359.071428571429,0.313407145733172,5.99893656194668,33,"spring"
"02","05","22","1994",1168,36,220,0,0,0,0,0,0,0,0,0,0,1424,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,4,374.642857142857,359.071428571429,1.7978317494482,7.06390396147207,31,"spring"
"03","05","22","1994",318,12,24,0,0,0,0,0,0,1,0,0,0,355,-116.073636480725,33.4407123380473,132.53,0,0,0,127.5,52.28,0,0,0,312.31,4,374.642857142857,359.071428571429,2.96949366365427,5.76519110278484,31,"spring"
"04","05","22","1994",109,0,3,0,0,1,0,0,0,2,0,0,0,115,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,4,374.642857142857,359.071428571429,2.97416238677357,4.70048036579242,32,"spring"
"05","05","22","1994",176,112,520,0,0,0,0,0,0,0,0,0,0,808,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,4,374.642857142857,359.071428571429,1.22005095918288,5.17614973257383,32,"spring"
"06","05","22","1994",624,64,138,0,0,0,0,0,0,4,0,0,0,830,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,4,374.642857142857,359.071428571429,2.0408775979276,6.4377516497364,32,"spring"
"07","05","22","1994",432,12,1244,0,0,44,0,0,0,1,0,0,0,1733,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,4,374.642857142857,359.071428571429,0.78718305436476,6.07073772800249,32,"spring"
"08","05","22","1994",359,5,33,0,0,4,0,0,0,0,0,0,0,401,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,4,374.642857142857,359.071428571429,2.29056693072234,5.88610403145016,32,"spring"
"09","05","22","1994",100,15,2,0,0,0,0,0,9,0,0,0,0,126,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,4,374.642857142857,359.071428571429,3.55688821293111,4.61512051684126,32,"spring"
"10","05","22","1994",510,1,74,0,0,0,0,0,5,0,0,0,0,590,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,4,374.642857142857,359.071428571429,2.18156928742819,6.2363695902037,32,"spring"
"11","05","22","1994",194,10,514,0,0,0,0,0,1,0,0,0,0,719,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,4,374.642857142857,359.071428571429,0.693216173230499,5.27299955856375,32,"spring"
"12","05","22","1994",106,554,0,0,0,0,0,0,426,0,0,0,0,1086,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,4,374.642857142857,359.071428571429,3.79402752112479,4.67282883446191,31,"spring"
"13","05","22","1994",41,1,0,0,0,11,0,0,7,1,0,0,0,61,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,4,374.642857142857,359.071428571429,2.32977282904294,3.73766961828337,32,"spring"
"14","05","22","1994",52,0,13,0,0,1,0,0,2,0,0,0,0,68,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,4,374.642857142857,359.071428571429,1.02822440653711,3.97029191355212,31,"spring"
"15","05","22","1994",159,32,5,0,0,0,0,0,2,0,0,0,0,198,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,4,374.642857142857,359.071428571429,5.30202102681289,5.07517381523383,32,"spring"
"16","05","22","1994",176,21,1,0,0,3,0,0,0,0,0,0,0,201,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,4,374.642857142857,359.071428571429,5.18408139952859,5.17614973257383,31,"spring"
"17","05","22","1994",117,0,0,0,0,1,0,0,0,0,0,0,0,118,-116.080418214555,33.5132965785911,135.71,0,20.75,0,0,0,0,0,0,156.46,4,374.642857142857,359.071428571429,2.14133467524184,4.77068462446567,25,"spring"
"18","05","22","1994",5,0,1,0,0,6,0,0,1,0,0,0,0,13,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,4,374.642857142857,359.071428571429,2.94260927887526,1.79175946922805,31,"spring"
"19","05","22","1994",12,0,0,0,0,1,0,0,1,0,0,0,0,14,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,4,374.642857142857,359.071428571429,4.25669953936335,2.56494935746154,31,"spring"
"20","05","22","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,4,374.642857142857,359.071428571429,5.78742086248027,0,32,"spring"
"22","05","22","1994",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,4,374.642857142857,359.071428571429,7.89162688723154,0.693147180559945,31,"spring"
"23","05","22","1994",3,22,0,0,0,0,0,0,0,0,0,0,0,25,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,4,374.642857142857,359.071428571429,8.74270304100651,1.38629436111989,32,"spring"
"24","05","22","1994",45,9,0,0,0,0,0,0,1,0,0,0,0,55,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,4,374.642857142857,359.071428571429,9.78969900790393,3.8286413964891,32,"spring"
"25","05","22","1994",32,7,0,0,0,0,0,0,1,0,0,0,0,40,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,4,374.642857142857,359.071428571429,6.51519472632406,3.49650756146648,30,"spring"
"26","05","22","1994",137,380,0,0,0,0,0,0,0,0,0,0,0,517,-116.130058014471,33.5397771658851,63.53,0,0,164.58,76.96,7.23,0,0,0,312.3,4,374.642857142857,359.071428571429,7.50425013230634,4.92725368515721,31,"spring"
"27","05","22","1994",214,30,0,0,0,0,0,0,0,0,0,0,0,244,-116.129752037184,33.5544235905368,169.92,0,0,121.01,7.11,0,0,9.06,5.2,312.3,4,374.642857142857,359.071428571429,8.60788819899623,5.37063802812766,32,"spring"
"29","05","22","1994",134,9,0,0,0,0,0,0,0,0,0,0,0,143,-116.112512664527,33.5545377345387,182.86,0,0,76.33,0,0,0,0,53.12,312.31,4,374.642857142857,359.071428571429,7.58097998331013,4.90527477843843,31,"spring"
